oem,device, model,rssi correction,tx,calibration confidence
samsung,nevisvess,GT-S6790,5,-24,1
samsung,nevisvess,GT-S6790E,5,-24,1
samsung,nevisvess,GT-S6790L,5,-24,1
samsung,nevisnvess,GT-S6790N,5,-24,1
samsung,nevisw,GT-S6792L,5,-24,1
samsung,GT-S6800,GT-S6800,5,-24,1
samsung,GT-S6802,GT-S6802,5,-24,1
samsung,GT-S6802B,GT-S6802B,5,-24,1
samsung,nevis,GT-S6810,5,-24,1
samsung,nevis,GT-S6810B,5,-24,1
samsung,nevis,GT-S6810E,5,-24,1
samsung,nevis,GT-S6810L,5,-24,1
samsung,nevisp,GT-S6810M,5,-24,1
samsung,nevisp,GT-S6810P,5,-24,1
samsung,nevisds,GT-S6812,5,-24,1
samsung,nevisds,GT-S6812B,5,-24,1
samsung,nevisw,GT-S6812C,5,-24,1
samsung,nevis3g,GT-S6812i,5,-24,1
samsung,nevis3gcmcc,GT-S6818,5,-24,1
samsung,nevis3gcmcc,GT-S6818V,5,-24,1
samsung,logan2g,GT-S7262,5,-24,1
samsung,logan,GT-S7270,5,-24,1
samsung,logan,GT-S7270L,5,-24,1
samsung,logands,GT-S7272,5,-24,1
samsung,loganlite3g,GT-S7272C,5,-24,1
samsung,logandsdtv,GT-S7273T,5,-24,1
samsung,loganlte,GT-S7275,5,-24,1
samsung,loganrelte,GT-S7275B,5,-24,1
samsung,loganrelte,GT-S7275R,5,-24,1
samsung,loganrelte,GT-S7275T,5,-24,1
samsung,loganrelte,GT-S7275Y,5,-24,1
samsung,logan3gcmcc,GT-S7278,5,-24,1
samsung,loganu3gcmcc,GT-S7278U,5,-24,1
samsung,kylevess,GT-S7390,5,-24,1
samsung,kyleve,GT-S7390,5,-24,1
samsung,kylevess,GT-S7390E,5,-24,1
samsung,kylevess,GT-S7390G,5,-24,1
samsung,kylevess,GT-S7390L,5,-24,1
samsung,kyleve,GT-S7392,5,-24,1
samsung,kyleve,GT-S7392L,5,-24,1
samsung,GT-S7500,GT-S7500,5,-24,1
samsung,GT-S7500L,GT-S7500L,5,-24,1
samsung,GT-S7500T,GT-S7500T,5,-24,1
samsung,GT-S7500W,GT-S7500W,5,-24,1
samsung,GT-S7508,GT-S7508,5,-24,1
samsung,kylessopen,GT-S7560,5,-24,1
samsung,kylessopen,GT-S7560M,5,-24,1
samsung,kylechn,GT-S7562,5,-24,1
samsung,kyleopen,GT-S7562,5,-24,1
samsung,kyleve,GT-S7562C,5,-24,1
samsung,kyleopen,GT-S7562L,5,-24,1
samsung,kyleichn,GT-S7562i,5,-24,1
samsung,kyleichn,GT-S7566,5,-24,1
samsung,kyletdcmcc,GT-S7568,5,-24,1
samsung,kyleve3gcmcc,GT-S7568I,5,-24,1
samsung,kylepluschn,GT-S7572,5,-24,1
samsung,kylepro,GT-S7580,5,-24,1
samsung,kylepro,GT-S7580E,5,-24,1
samsung,kylepro,GT-S7580L,5,-24,1
samsung,kyleprods,GT-S7582,5,-24,1
samsung,kyleprods,GT-S7582L,5,-24,1
samsung,kylepro,GT-S7583T,5,-24,1
samsung,skomer,GT-S7710,5,-24,1
samsung,skomer,GT-S7710L,5,-24,1
samsung,garda3gcmcc,GT-S7898,5,-24,1
samsung,gardave3gcmcc,GT-S7898I,5,-24,1
samsung,spica,GT-i5700,5,-24,1
samsung,toro,Galaxy Nexus,5,-24,1
samsung,toroplus,Galaxy Nexus,5,-24,1
samsung,maguro,Galaxy Nexus,5,-24,1
samsung,maguro,Galaxy X,5,-24,1
samsung,sprat,Gear Live,5,-24,1
samsung,d2dcm,Gravity,5,-24,1
samsung,m3dcm,GravityQuad,5,-24,1
samsung,ISW11SC,ISW11SC,5,-24,1
samsung,manta,Nexus 10,5,-24,1
samsung,crespo,Nexus S,5,-24,1
samsung,crespo4g,Nexus S 4G,5,-24,1
samsung,gd1att,SAMSUNG-EK-GC100,5,-24,1
samsung,serranovolteatt,SAMSUNG-SGH-I257,5,-24,1
samsung,t0lteatt,SAMSUNG-SGH-I317,5,-24,1
samsung,jflteatt,SAMSUNG-SGH-I337,5,-24,1
samsung,jflteaio,SAMSUNG-SGH-I337Z,5,-24,1
samsung,kyleatt,SAMSUNG-SGH-I407,5,-24,1
samsung,expressatt,SAMSUNG-SGH-I437,5,-24,1
samsung,expressatt,SAMSUNG-SGH-I437P,5,-24,1
samsung,expressziglteatt,SAMSUNG-SGH-I437Z,5,-24,1
samsung,konalteatt,SAMSUNG-SGH-I467,5,-24,1
samsung,espresso10att,SAMSUNG-SGH-I497,5,-24,1
samsung,meliuslteatt,SAMSUNG-SGH-I527,5,-24,1
samsung,jactivelteatt,SAMSUNG-SGH-I537,5,-24,1
samsung,comancheatt,SAMSUNG-SGH-I547,5,-24,1
samsung,SGH-I577,SAMSUNG-SGH-I577,5,-24,1
samsung,SGH-I717,SAMSUNG-SGH-I717,5,-24,1
samsung,SGH-I727,SAMSUNG-SGH-I727,5,-24,1
samsung,d2att,SAMSUNG-SGH-I747,5,-24,1
samsung,d2aio,SAMSUNG-SGH-I747Z,5,-24,1
samsung,SGH-I777,SAMSUNG-SGH-I777,5,-24,1
samsung,SGH-I827,SAMSUNG-SGH-I827,5,-24,1
samsung,SGH-I847,SAMSUNG-SGH-I847,5,-24,1
samsung,SGH-I857,SAMSUNG-SGH-I857,5,-24,1
samsung,SGH-I896,SAMSUNG-SGH-I896,5,-24,1
samsung,SGH-I897,SAMSUNG-SGH-I897,5,-24,1
samsung,SGH-I927,SAMSUNG-SGH-I927,5,-24,1
samsung,SGH-I927R,SAMSUNG-SGH-I927R,5,-24,1
samsung,SGH-I957,SAMSUNG-SGH-I957,5,-24,1
samsung,SGH-I957D,SAMSUNG-SGH-I957D,5,-24,1
samsung,SGH-I957M,SAMSUNG-SGH-I957M,5,-24,1
samsung,SGH-I957R,SAMSUNG-SGH-I957R,5,-24,1
samsung,SGH-I997,SAMSUNG-SGH-I997,5,-24,1
samsung,SGH-I997R,SAMSUNG-SGH-I997R,5,-24,1
samsung,mprojectlteatt,SAMSUNG-SM-C105A,5,-24,1
samsung,coreprimelteaio,SAMSUNG-SM-G360AZ,5,-24,1
samsung,grandprimelteatt,SAMSUNG-SM-G530A,5,-24,1
samsung,grandprimelteaio,SAMSUNG-SM-G530AZ,5,-24,1
samsung,goldenlteatt,SAMSUNG-SM-G730A,5,-24,1
samsung,mega2lteatt,SAMSUNG-SM-G750A,5,-24,1
samsung,kminilteatt,SAMSUNG-SM-G800A,5,-24,1
samsung,slteatt,SAMSUNG-SM-G850A,17,-33,1
samsung,klteattactive,SAMSUNG-SM-G870A,5,-24,1
samsung,marinelteatt,SAMSUNG-SM-G890A,5,-24,1
samsung,poseidonlteatt,SAMSUNG-SM-G891A,4,-27,3
samsung,klteatt,SAMSUNG-SM-G900A,9,-23,3
samsung,klteaio,SAMSUNG-SM-G900AZ,11,-23,1
samsung,zeroflteatt,SAMSUNG-SM-G920A,8,-24,1
samsung,zeroflteaio,SAMSUNG-SM-G920AZ,8,-24,1
samsung,zerolteatt,SAMSUNG-SM-G925A,4,-23,1
samsung,zenlteatt,SAMSUNG-SM-G928A,5,-24,1
samsung,heroqlteatt,SAMSUNG-SM-G930A,10,-33,1
samsung,heroqlteaio,SAMSUNG-SM-G930AZ,11,-33,3
samsung,hero2qlteatt,SAMSUNG-SM-G935A,10,-33,3
samsung,j1xlteatt,SAMSUNG-SM-J120A,6,-22,1
samsung,j1xlteaio,SAMSUNG-SM-J120AZ,6,-22,1
samsung,j3xlteatt,SAMSUNG-SM-J320A,1,-17,1
samsung,j3xlteaio,SAMSUNG-SM-J320AZ,1,-17,1
samsung,j3xlteaio,SAMSUNG-SM-J321AZ,1,-17,1
samsung,j3popelteaio,SAMSUNG-SM-J326AZ,5,-24,1
samsung,j3popelteatt,SAMSUNG-SM-J327A,5,-24,1
samsung,j3popelteaio,SAMSUNG-SM-J327AZ,5,-24,1
samsung,j7popelteatt,SAMSUNG-SM-J727A,4,-18,1
samsung,j7popelteaio,SAMSUNG-SM-J727AZ,4,-18,1
samsung,hlteatt,SAMSUNG-SM-N900A,5,-24,1
samsung,trlteatt,SAMSUNG-SM-N910A,11,-31,1
samsung,tblteatt,SAMSUNG-SM-N915A,7,-24,1
samsung,noblelteatt,SAMSUNG-SM-N920A,5,-29,1
samsung,graceqlteatt,SAMSUNG-SM-N930A,5,-24,1
samsung,viennalteatt,SAMSUNG-SM-P907A,5,-24,1
samsung,lt02lteatt,SAMSUNG-SM-T217A,5,-24,1
samsung,milletlteatt,SAMSUNG-SM-T337A,5,-24,1
samsung,gteslteatt,SAMSUNG-SM-T377A,5,-24,1
samsung,matisselteatt,SAMSUNG-SM-T537A,5,-24,1
samsung,gvlteatt,SAMSUNG-SM-T677A,5,-24,1
samsung,klimtlteatt,SAMSUNG-SM-T707A,5,-24,1
samsung,chagalllteatt,SAMSUNG-SM-T807A,5,-24,1
samsung,gts210lteatt,SAMSUNG-SM-T817A,5,-24,1
samsung,gts210velteatt,SAMSUNG-SM-T818A,5,-24,1
samsung,SC-01C,SC-01C,5,-24,1
samsung,SC-01D,SC-01D,5,-24,1
samsung,SC-01E,SC-01E,5,-24,1
samsung,SC-01F,SC-01F,5,-24,1
samsung,SC-01G,SC-01G,7,-24,1
samsung,SC-01H,SC-01H,5,-24,1
samsung,SC-01J,SC-01J,5,-24,1
samsung,SC-01K,SC-01K,8,-25,1
samsung,SC-01L,SC-01L,7,-26,1
samsung,SC-01M,SC-01M,5,-24,1
samsung,SC-02B,SC-02B,5,-24,1
samsung,SC-02C,SC-02C,5,-24,1
samsung,SC-02D,SC-02D,5,-24,1
samsung,t0ltedcm,SC-02E,5,-24,1
samsung,SC-02E,SC-02E,5,-24,1
samsung,SC-02F,SC-02F,5,-24,1
samsung,SC-02G,SC-02G,5,-24,1
samsung,SC-02H,SC-02H,9,-31,1
samsung,SC-02J,SC-02J,11,-31,3
samsung,SC-02K,SC-02K,11,-29,3
samsung,SC-02L,SC-02L,5,-23,3
samsung,SC-02M,SC-02M,5,-24,1
samsung,SC-03D,SC-03D,5,-24,1
samsung,m3dcm,SC-03E,5,-24,1
samsung,SC-03E,SC-03E,5,-24,1
samsung,SC-03G,SC-03G,5,-24,1
samsung,SC-03J,SC-03J,9,-25,1
samsung,SC-03K,SC-03K,15,-34,3
samsung,SC-03L,SC-03L,5,-24,1
samsung,SC-04E,SC-04E,5,-24,1
samsung,SC-04F,SC-04F,11,-23,1
samsung,SC-04G,SC-04G,4,-23,1
samsung,SC-04J,SC-04J,5,-24,1
samsung,SC-04L,SC-04L,1,-26,1
samsung,SC-05D,SC-05D,5,-24,1
samsung,SC-05G,SC-05G,8,-24,1
samsung,SC-05L,SC-05L,5,-24,1
samsung,d2dcm,SC-06D,5,-24,1
samsung,SC-51A,SC-51A,5,-24,1
samsung,SC-52A,SC-52A,5,-24,1
samsung,SCG01,SCG01,5,-24,1
samsung,SCG02,SCG02,5,-24,1
samsung,SCH-I100,SCH-I100,5,-24,1
samsung,SCH-I110,SCH-I110,5,-24,1
samsung,jaspervzw,SCH-I200,5,-24,1
samsung,jaspervzw,SCH-I200PP,5,-24,1
samsung,SCH-I339,SCH-I339,5,-24,1
samsung,SCH-I400,SCH-I400,5,-24,1
samsung,SCH-I405,SCH-I405,5,-24,1
samsung,SCH-I405U,SCH-I405U,5,-24,1
samsung,aegis2vzw,SCH-I415,5,-24,1
samsung,godivaltevzw,SCH-I425,5,-24,1
samsung,serranoltevzw,SCH-I435,5,-24,1
samsung,serranoltelra,SCH-I435L,5,-24,1
samsung,SCH-I500,SCH-I500,5,-24,1
samsung,SCH-I509,SCH-I509,5,-24,1
samsung,SCH-I509U,SCH-I509U,5,-24,1
samsung,SCH-I510,SCH-I510,5,-24,1
samsung,SCH-I519,SCH-I519,5,-24,1
samsung,d2vzw,SCH-I535,5,-24,1
samsung,d2vzw,SCH-I535PP,5,-24,1
samsung,jfltevzw,SCH-I545,5,-24,1
samsung,jfltelra,SCH-I545L,5,-24,1
samsung,jfltevzwpp,SCH-I545PP,5,-24,1
samsung,SCH-I559,SCH-I559,5,-24,1
samsung,SCH-I589,SCH-I589,5,-24,1
samsung,t0ltevzw,SCH-I605,5,-24,1
samsung,SCH-I619,SCH-I619,5,-24,1
samsung,SCH-I629,SCH-I629,5,-24,1
samsung,SCH-I639,SCH-I639,5,-24,1
samsung,SCH-I659,SCH-I659,5,-24,1
samsung,logan,SCH-I679,5,-24,1
samsung,SCH-I699,SCH-I699,5,-24,1
samsung,kylevectc,SCH-I699I,5,-24,1
samsung,espressovzw,SCH-I705,5,-24,1
samsung,kyleplusctc,SCH-I739,5,-24,1
samsung,infinite3gduosctc,SCH-I759,5,-24,1
samsung,SCH-I779,SCH-I779,5,-24,1
samsung,SCH-I800,SCH-I800,5,-24,1
samsung,SCH-I815,SCH-I815,5,-24,1
samsung,aruba3gduosctc,SCH-I829,5,-24,1
samsung,delos3gduosctc,SCH-I869,5,-24,1
samsung,baffin3gduosctc,SCH-I879,5,-24,1
samsung,baffinq3gduosctc,SCH-I879E,5,-24,1
samsung,SCH-I905,SCH-I905,5,-24,1
samsung,espresso10vzw,SCH-I915,5,-24,1
samsung,SCH-I919U,SCH-I919U,5,-24,1
samsung,p4noteltevzw,SCH-I925,5,-24,1
samsung,p4notelteusc,SCH-I925U,5,-24,1
samsung,m0apt,SCH-I939,5,-24,1
samsung,m0ctc,SCH-I939,5,-24,1
samsung,m0ctcduos,SCH-I939D,5,-24,1
samsung,ja3gduosctc,SCH-I959,5,-24,1
samsung,d2spi,SCH-L710,5,-24,1
samsung,SCH-M828C,SCH-M828C,5,-24,1
samsung,t03gctc,SCH-N719,5,-24,1
samsung,crater3gctc,SCH-P709,5,-24,1
samsung,melius3gduosctc,SCH-P729,5,-24,1
samsung,SCH-P739,SCH-P739,5,-24,1
samsung,d2cri,SCH-R530C,5,-24,1
samsung,d2mtr,SCH-R530M,5,-24,1
samsung,d2usc,SCH-R530U,5,-24,1
samsung,d2xar,SCH-R530X,5,-24,1
samsung,SCH-R680,SCH-R680,5,-24,1
samsung,SCH-R720,SCH-R720,5,-24,1
samsung,SCH-R730,SCH-R730,5,-24,1
samsung,amazing3gcri,SCH-R740C,5,-24,1
samsung,SCH-R760,SCH-R760,5,-24,1
samsung,SCH-R760X,SCH-R760X,5,-24,1
samsung,SCH-R820,SCH-R820,5,-24,1
samsung,infiniteusc,SCH-R830,5,-24,1
samsung,goghcri,SCH-R830C,5,-24,1
samsung,SCH-R880,SCH-R880,5,-24,1
samsung,serranolteusc,SCH-R890,5,-24,1
samsung,SCH-R910,SCH-R910,5,-24,1
samsung,SCH-R915,SCH-R915,5,-24,1
samsung,SCH-R920,SCH-R920,5,-24,1
samsung,SCH-R930,SCH-R930,5,-24,1
samsung,SCH-R940,SCH-R940,5,-24,1
samsung,t0lteusc,SCH-R950,5,-24,1
samsung,meliuslteusc,SCH-R960,5,-24,1
samsung,jflteusc,SCH-R970,5,-24,1
samsung,jfltecri,SCH-R970C,5,-24,1
samsung,jfltecsp,SCH-R970X,5,-24,1
samsung,SCH-S720C,SCH-S720C,5,-24,1
samsung,amazingtrfcd,SCH-S735C,5,-24,1
samsung,amazing3gtrf,SCH-S738C,5,-24,1
samsung,SCH-S950C,SCH-S950C,5,-24,1
samsung,d2tfnspr,SCH-S960L,5,-24,1
samsung,d2tfnvzw,SCH-S968C,5,-24,1
samsung,m0grandectc,SCH-W2013,5,-24,1
samsung,hennessy3gduosctc,SCH-W789,5,-24,1
samsung,SCH-W899,SCH-W899,5,-24,1
samsung,m0grandectc,SCH-W9913,5,-24,1
samsung,SCH-W999,SCH-W999,5,-24,1
samsung,SCH-i509,SCH-i509,5,-24,1
samsung,SCH-i559,SCH-i559,5,-24,1
samsung,SCH-I559,SCH-i559,5,-24,1
samsung,SCH-i569,SCH-i569,5,-24,1
samsung,SCH-i579,SCH-i579,5,-24,1
samsung,SCH-I579,SCH-i579,5,-24,1
samsung,SCH-i589,SCH-i589,5,-24,1
samsung,SCH-I589,SCH-i589,5,-24,1
samsung,espressovzw,SCH-i705,5,-24,1
samsung,SCH-i809,SCH-i809,5,-24,1
samsung,SCH-i889,SCH-i889,5,-24,1
samsung,SCH-i909,SCH-i909,5,-24,1
samsung,SCH-i919,SCH-i919,5,-24,1
samsung,SCH-i929,SCH-i929,5,-24,1
samsung,SCL21,SCL21,5,-24,1
samsung,SCL22,SCL22,5,-24,1
samsung,SCL23,SCL23,11,-23,1
samsung,SCL24,SCL24,7,-24,1
samsung,SCT21,SCT21,5,-24,1
samsung,SCV31,SCV31,4,-23,1
samsung,SCV32,SCV32,5,-24,1
samsung,SCV33,SCV33,7,-29,3
samsung,SCV34,SCV34,5,-24,1
samsung,SCV35,SCV35,9,-25,1
samsung,SCV36,SCV36,9,-24,3
samsung,SCV37,SCV37,8,-25,1
samsung,SCV38,SCV38,7,-25,1
samsung,SCV39,SCV39,9,-27,1
samsung,SCV40,SCV40,7,-26,1
samsung,SCV41,SCV41,5,-24,1
samsung,SCV42,SCV42,1,-26,1
samsung,SCV43,SCV43,5,-24,1
samsung,SCV43-j,SCV43-j,5,-24,1
samsung,SCV43-u,SCV43-u,5,-24,1
samsung,SCV44,SCV44,5,-24,1
samsung,SCV45,SCV45,5,-24,1
samsung,SCV46,SCV46,5,-24,1
samsung,SCV46,SCV46-j,5,-24,1
samsung,SCV46,SCV46-u,5,-24,1
samsung,SCV47,SCV47,5,-24,1
samsung,serranoltebmc,SGH-I257M,5,-24,1
samsung,t0ltecan,SGH-I317M,5,-24,1
samsung,jfltecan,SGH-I337M,5,-24,1
samsung,konaltecan,SGH-I467M,5,-24,1
samsung,espresso10can,SGH-I497,5,-24,1
samsung,meliusltecan,SGH-I527M,5,-24,1
samsung,jactivelteatt,SGH-I537,5,-24,1
samsung,comanchecan,SGH-I547C,5,-24,1
samsung,SGH-I717,SGH-I717,5,-24,1
samsung,SGH-I717D,SGH-I717D,5,-24,1
samsung,SGH-I717M,SGH-I717M,5,-24,1
samsung,SGH-I717R,SGH-I717R,5,-24,1
samsung,SGH-I727,SGH-I727,5,-24,1
samsung,SGH-I727R,SGH-I727R,5,-24,1
samsung,d2can,SGH-I747M,5,-24,1
samsung,c1att,SGH-I748,5,-24,1
samsung,SGH-I757M,SGH-I757M,5,-24,1
samsung,SGH-I827D,SGH-I827D,5,-24,1
samsung,SGH-I896,SGH-I896,5,-24,1
samsung,SGH-I927,SGH-I927,5,-24,1
samsung,SGH-I957D,SGH-I957D,5,-24,1
samsung,SGH-I957M,SGH-I957M,5,-24,1
samsung,SGH-I957R,SGH-I957R,5,-24,1
samsung,SGH-I987,SGH-I987,5,-24,1
samsung,meliuslteMetroPCS,SGH-M819N,5,-24,1
samsung,jfltetmo,SGH-M919,5,-24,1
samsung,jflteMetroPCS,SGH-M919N,5,-24,1
samsung,jfltecan,SGH-M919V,5,-24,1
samsung,graceqltedcm,SGH-N037,5,-24,1
samsung,hltejs01tw,SGH-N075T,5,-24,1
samsung,amazingtrf,SGH-S730G,5,-24,1
samsung,amazingtrf,SGH-S730M,5,-24,1
samsung,SGH-S959G,SGH-S959G,5,-24,1
samsung,jfltetfntmo,SGH-S970G,5,-24,1
samsung,gardaltetmo,SGH-T399,5,-24,1
samsung,gardalteMetroPCS,SGH-T399N,5,-24,1
samsung,SGH-T499,SGH-T499,5,-24,1
samsung,SGH-T499V,SGH-T499V,5,-24,1
samsung,SGH-T499Y,SGH-T499Y,5,-24,1
samsung,SGH-T589,SGH-T589,5,-24,1
samsung,SGH-T589R,SGH-T589R,5,-24,1
samsung,SGH-T589W,SGH-T589W,5,-24,1
samsung,codinatmo,SGH-T599,5,-24,1
samsung,codinaMetroPCS,SGH-T599N,5,-24,1
samsung,codinavid,SGH-T599V,5,-24,1
samsung,SGH-T679,SGH-T679,5,-24,1
samsung,SGH-T679M,SGH-T679M,5,-24,1
samsung,apexqtmo,SGH-T699,5,-24,1
samsung,SGH-T759,SGH-T759,5,-24,1
samsung,SGH-T769,SGH-T769,5,-24,1
samsung,espresso10tmo,SGH-T779,5,-24,1
samsung,SGH-T839,SGH-T839,5,-24,1
samsung,SGH-T849,SGH-T849,5,-24,1
samsung,SGH-T859,SGH-T859,5,-24,1
samsung,SGH-T869,SGH-T869,5,-24,1
samsung,SGH-T879,SGH-T879,5,-24,1
samsung,t0ltetmo,SGH-T889,5,-24,1
samsung,t0ltecan,SGH-T889V,5,-24,1
samsung,SGH-T959,SGH-T959,5,-24,1
samsung,SGH-T959D,SGH-T959D,5,-24,1
samsung,SGH-T959P,SGH-T959P,5,-24,1
samsung,SGH-T959V,SGH-T959V,5,-24,1
samsung,SGH-T959W,SGH-T959W,5,-24,1
samsung,SGH-T989,SGH-T989,5,-24,1
samsung,SGH-T989D,SGH-T989D,5,-24,1
samsung,d2tmo,SGH-T999,5,-24,1
samsung,d2ltetmo,SGH-T999L,5,-24,1
samsung,d2lteMetroPCS,SGH-T999N,5,-24,1
samsung,d2can,SGH-T999V,5,-24,1
samsung,SHV-E110S,SHV-E110S,5,-24,1
samsung,SHV-E120K,SHV-E120K,5,-24,1
samsung,SHV-E120L,SHV-E120L,5,-24,1
samsung,SHV-E120S,SHV-E120S,5,-24,1
samsung,SHV-E140K,SHV-E140K,5,-24,1
samsung,SHV-E140L,SHV-E140L,5,-24,1
samsung,SHV-E140S,SHV-E140S,5,-24,1
samsung,SHV-E150S,SHV-E150S,5,-24,1
samsung,SHV-E160K,SHV-E160K,5,-24,1
samsung,SHV-E160L,SHV-E160L,5,-24,1
samsung,SHV-E160S,SHV-E160S,5,-24,1
samsung,jaguark,SHV-E170K,5,-24,1
samsung,jaguarl,SHV-E170L,5,-24,1
samsung,jaguars,SHV-E170S,5,-24,1
samsung,c1ktt,SHV-E210K,5,-24,1
samsung,c1lgt,SHV-E210L,5,-24,1
samsung,c1skt,SHV-E210S,5,-24,1
samsung,superiorlteskt,SHV-E220S,5,-24,1
samsung,p4noteltektt,SHV-E230K,5,-24,1
samsung,p4noteltelgt,SHV-E230L,5,-24,1
samsung,p4notelteskt,SHV-E230S,5,-24,1
samsung,t0ltektt,SHV-E250K,5,-24,1
samsung,t0ltelgt,SHV-E250L,5,-24,1
samsung,t0lteskt,SHV-E250S,5,-24,1
samsung,baffinltektt,SHV-E270K,5,-24,1
samsung,baffinltelgt,SHV-E270L,5,-24,1
samsung,baffinlteskt,SHV-E270S,5,-24,1
samsung,baffinvektt,SHV-E275K,5,-24,1
samsung,baffinveskt,SHV-E275S,5,-24,1
samsung,jaltektt,SHV-E300K,5,-24,1
samsung,jaltelgt,SHV-E300L,5,-24,1
samsung,jalteskt,SHV-E300S,5,-24,1
samsung,meliusltektt,SHV-E310K,5,-24,1
samsung,meliusltelgt,SHV-E310L,5,-24,1
samsung,meliuslteskt,SHV-E310S,5,-24,1
samsung,ks01ltektt,SHV-E330K,5,-24,1
samsung,ks01ltelgt,SHV-E330L,5,-24,1
samsung,ks01lteskt,SHV-E330S,5,-24,1
samsung,serranoltekx,SHV-E370D,5,-24,1
samsung,serranoltektt,SHV-E370K,5,-24,1
samsung,ks02ltektt,SHV-E400K,5,-24,1
samsung,ks02lteskt,SHV-E400S,5,-24,1
samsung,jactivelteskt,SHV-E470S,5,-24,1
samsung,delosltelgt,SHV-E500L,5,-24,1
samsung,deloslteskt,SHV-E500S,5,-24,1
samsung,archer,SHW-M100S,5,-24,1
samsung,SHW-M110S,SHW-M110S,5,-24,1
samsung,SHW-M115S,SHW-M115S,5,-24,1
samsung,SHW-M130K,SHW-M130K,5,-24,1
samsung,SHW-M130L,SHW-M130L,5,-24,1
samsung,SHW-M135K,SHW-M135K,5,-24,1
samsung,SHW-M135L,SHW-M135L,5,-24,1
samsung,SHW-M180K,SHW-M180K,5,-24,1
samsung,SHW-M180L,SHW-M180L,5,-24,1
samsung,SHW-M180S,SHW-M180S,5,-24,1
samsung,SHW-M180W,SHW-M180W,5,-24,1
samsung,SHW-M190S,SHW-M190S,5,-24,1
samsung,SHW-M220L,SHW-M220L,5,-24,1
samsung,SHW-M240S,SHW-M240S,5,-24,1
samsung,SHW-M250K,SHW-M250K,5,-24,1
samsung,SHW-M250L,SHW-M250L,5,-24,1
samsung,SHW-M250S,SHW-M250S,5,-24,1
samsung,SHW-M290K,SHW-M290K,5,-24,1
samsung,SHW-M290S,SHW-M290S,5,-24,1
samsung,SHW-M300W,SHW-M300W,5,-24,1
samsung,SHW-M305W,SHW-M305W,5,-24,1
samsung,SHW-M340D,SHW-M340D,5,-24,1
samsung,SHW-M340K,SHW-M340K,5,-24,1
samsung,SHW-M340L,SHW-M340L,5,-24,1
samsung,SHW-M340S,SHW-M340S,5,-24,1
samsung,SHW-M380K,SHW-M380K,5,-24,1
samsung,SHW-M380S,SHW-M380S,5,-24,1
samsung,SHW-M380W,SHW-M380W,5,-24,1
samsung,SHW-M430W,SHW-M430W,5,-24,1
samsung,m0skt,SHW-M440S,5,-24,1
samsung,SHW-M460D,SHW-M460D,5,-24,1
samsung,p4noterfktt,SHW-M480K,5,-24,1
samsung,p4noterfskt,SHW-M480S,5,-24,1
samsung,p4notewifiany,SHW-M480W,5,-24,1
samsung,p4notewifiktt,SHW-M485W,5,-24,1
samsung,p4notewifi43241any,SHW-M486W,5,-24,1
samsung,konawifiany,SHW-M500W,5,-24,1
samsung,cane3gskt,SHW-M570S,5,-24,1
samsung,arubaslimss,SHW-M580D,5,-24,1
samsung,arubaslimss,SHW-M585D,5,-24,1
samsung,a01q,SM-A015A,5,-24,1
samsung,a01q,SM-A015AZ,5,-24,1
samsung,a01q,SM-A015F,5,-24,1
samsung,a01q,SM-A015G,5,-24,1
samsung,a01q,SM-A015M,5,-24,1
samsung,a01q,SM-A015T1,5,-24,1
samsung,a01q,SM-A015V,5,-24,1
samsung,a10ekx,SM-A102N,5,-24,1
samsung,a10e,SM-A102U,5,-24,1
samsung,a10e,SM-A102U1,5,-24,1
samsung,a10e,SM-A102W,5,-24,1
samsung,a10,SM-A105F,6,-25,1
samsung,a10,SM-A105FN,6,-25,3
samsung,a10,SM-A105G,6,-25,1
samsung,a10,SM-A105M,6,-25,1
samsung,a10,SM-A105N,6,-25,1
samsung,a10s,SM-A107F,5,-24,1
samsung,a10s,SM-A107M,5,-24,1
samsung,a11q,SM-A115A,5,-24,1
samsung,a11q,SM-A115AZ,5,-24,1
samsung,a11q,SM-A115F,5,-24,1
samsung,a11q,SM-A115M,5,-24,1
samsung,a11q,SM-A115U,5,-24,1
samsung,a20e,SM-A202F,5,-24,1
samsung,a20e,SM-A202K,5,-24,1
samsung,a20,SM-A205F,5,-24,1
samsung,a20,SM-A205FN,5,-24,1
samsung,a20,SM-A205G,5,-24,1
samsung,a20,SM-A205GN,5,-24,1
samsung,a20,SM-A205S,5,-24,1
samsung,a20p,SM-A205U,5,-24,1
samsung,a20p,SM-A205U1,5,-24,1
samsung,a20,SM-A205W,5,-24,1
samsung,a20,SM-A205YN,5,-24,1
samsung,a20s,SM-A2070,5,-24,1
samsung,a20s,SM-A207F,5,-24,1
samsung,a20s,SM-A207M,5,-24,1
samsung,a21s,SM-A217F,5,-24,1
samsung,a21s,SM-A217M,5,-24,1
samsung,a21s,SM-A217N,5,-24,1
samsung,a2corelte,SM-A260F,5,-24,1
samsung,a2corelte,SM-A260G,5,-24,1
samsung,a3ltezh,SM-A3000,6,-23,1
samsung,a3ltechn,SM-A3000,6,-23,1
samsung,a3ltectc,SM-A3009,6,-23,1
samsung,a3lteslk,SM-A300F,6,-23,1
samsung,a3lte,SM-A300F,6,-23,1
samsung,a3ulte,SM-A300FU,6,-23,3
samsung,a3ltedd,SM-A300G,6,-23,1
samsung,a33g,SM-A300H,6,-23,1
